PRICE_NG_SPEC,PRICE_eMET_SPEC,PRICE_H2_SPEC,PRICE_NH3_SPEC,CC_VRE_VRE1,CC_VRE_VRE3,CC_ES_ES1,cluster,Fitness
50.0,318.0,20.0,78.0,115000.0,203100.0,10010.0,0,8720074.912808625
73.0,136.0,95.0,26.0,203000.0,203100.0,10010.0,4,10903800.164093062
73.0,136.0,20.0,130.0,115000.0,507000.0,10010.0,1,11131529.76616428
64.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,4,11559198.179134514
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7918524.012806947
73.0,227.0,20.0,26.0,142500.0,203100.0,10010.0,3,8793025.36627665
50.0,136.0,57.0,78.0,115000.0,355100.0,10010.0,3,10489417.185291588
73.0,136.0,170.0,26.0,142500.0,203100.0,10010.0,4,10534569.956435967
50.0,136.0,95.0,78.0,115000.0,203100.0,10010.0,4,9879440.527231967
64.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,1,8138153.427863484
64.0,182.0,20.0,78.0,115000.0,203100.0,42380.0,4,8519709.638629109
73.0,273.0,20.0,26.0,203000.0,203100.0,21710.0,1,8496683.827059396
50.0,136.0,57.0,78.0,203000.0,203100.0,10010.0,4,10154040.290184824
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7484586.09032664
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7643092.216986699
73.0,227.0,170.0,130.0,115000.0,203100.0,10010.0,4,11069701.711102512
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7630214.8189855
50.0,318.0,20.0,130.0,203000.0,355100.0,10010.0,2,11408290.528839847
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7586126.946721621
50.0,182.0,132.0,26.0,115000.0,203100.0,10010.0,3,9470031.213688342
50.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,4,7859306.698346984
73.0,182.0,20.0,130.0,115000.0,507000.0,10010.0,1,11157517.705667997
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7963279.681683261
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7704793.543202697
64.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7775529.4214987
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7958448.775743362
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,8127674.617867625
73.0,136.0,20.0,26.0,142500.0,355100.0,10010.0,3,8675377.824242
50.0,136.0,20.0,78.0,203000.0,355100.0,42380.0,3,10708835.738131609
64.0,136.0,95.0,26.0,142500.0,203100.0,42380.0,4,10431331.566286178
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,3,8187534.84728939
50.0,136.0,20.0,130.0,115000.0,507000.0,10010.0,4,10561454.425671678
50.0,136.0,95.0,26.0,203000.0,203100.0,42380.0,1,10743941.845499728
73.0,136.0,20.0,130.0,115000.0,355100.0,42380.0,3,9344974.105750768
73.0,136.0,132.0,130.0,142500.0,203100.0,42380.0,1,11252557.13822613
73.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,4,7878841.873917012
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7390537.520337193
73.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,1,8152413.358432299
64.0,227.0,20.0,130.0,115000.0,203100.0,10010.0,4,7961595.416666047
64.0,136.0,20.0,130.0,115000.0,203100.0,42380.0,4,8770155.335744463
73.0,273.0,95.0,26.0,115000.0,355100.0,10010.0,3,10475912.87872146
50.0,136.0,95.0,78.0,203000.0,203100.0,10010.0,4,10032192.033513715
73.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,1,7996335.158356184
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7917928.317562094
73.0,227.0,20.0,130.0,115000.0,355100.0,10010.0,3,8143793.516575049
73.0,136.0,170.0,26.0,115000.0,355100.0,21710.0,3,9826493.535234524
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,8304281.726594984
50.0,182.0,170.0,78.0,142500.0,355100.0,42380.0,3,11958270.18579221
73.0,227.0,20.0,78.0,115000.0,355100.0,10010.0,3,8250315.417396367
50.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,4,8003563.398405022
50.0,136.0,20.0,26.0,142500.0,507000.0,42380.0,3,9901609.528727056
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7682141.686400924
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7499168.199900647
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7378688.7696867315
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7565772.643675593
64.0,136.0,20.0,26.0,203000.0,355100.0,21710.0,4,9586163.71207476
64.0,227.0,20.0,26.0,115000.0,203100.0,10010.0,3,8036567.303973401
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7635851.300722555
50.0,136.0,170.0,26.0,142500.0,203100.0,21710.0,4,9680938.960439963
50.0,273.0,20.0,26.0,203000.0,203100.0,21710.0,4,9225654.595414842
50.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,4,7825142.68894136
50.0,227.0,20.0,78.0,142500.0,507000.0,10010.0,4,11143614.639490956
50.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7410640.558341687
64.0,182.0,20.0,78.0,115000.0,355100.0,10010.0,3,8279739.302936539
50.0,136.0,20.0,26.0,142500.0,355100.0,21710.0,4,9340873.015466988
73.0,136.0,20.0,26.0,203000.0,507000.0,42380.0,1,11578823.51464321
64.0,227.0,20.0,78.0,142500.0,507000.0,10010.0,4,11353561.161097802
64.0,182.0,20.0,78.0,115000.0,355100.0,42380.0,3,9137614.04968696
50.0,136.0,20.0,26.0,203000.0,507000.0,21710.0,4,11083103.266023193
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7678545.98485192
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7813294.003668173
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7420221.098185972
50.0,227.0,170.0,26.0,115000.0,203100.0,10010.0,3,10972707.2836308
73.0,136.0,170.0,26.0,115000.0,203100.0,10010.0,1,11331567.56771914
50.0,182.0,20.0,78.0,115000.0,355100.0,10010.0,1,9433187.556929275
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7491307.563442542
73.0,136.0,170.0,26.0,115000.0,355100.0,10010.0,3,9393477.08161524
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7635851.300722461
73.0,136.0,95.0,78.0,142500.0,203100.0,21710.0,4,10726385.186909355
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7626009.638649741
50.0,318.0,20.0,130.0,115000.0,507000.0,10010.0,1,11567294.149286572
64.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,3,8892143.025712438
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7585973.085265949
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7828920.973404927
64.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,3,7932549.231988728
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7832003.384834977
73.0,136.0,20.0,78.0,203000.0,355100.0,42380.0,3,10895941.253223035
73.0,182.0,20.0,26.0,115000.0,507000.0,42380.0,1,11754788.532964475
73.0,136.0,20.0,78.0,142500.0,203100.0,21710.0,4,7922179.968022942
73.0,227.0,20.0,130.0,115000.0,507000.0,10010.0,3,8308744.321880744
50.0,182.0,20.0,26.0,115000.0,203100.0,42380.0,4,8415524.45247129
73.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8435959.243075183
50.0,182.0,57.0,78.0,203000.0,203100.0,10010.0,4,10846671.674025716
73.0,182.0,20.0,26.0,203000.0,203100.0,21710.0,4,8594286.369620165
73.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,3,7891672.43489101
50.0,136.0,170.0,78.0,115000.0,355100.0,10010.0,4,10973300.230987292
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7456438.446042388
73.0,136.0,20.0,78.0,142500.0,203100.0,42380.0,4,7393133.785767333
64.0,136.0,170.0,78.0,142500.0,203100.0,21710.0,4,11603716.753731685
50.0,182.0,20.0,26.0,142500.0,203100.0,21710.0,4,7925704.705773605
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7946993.88016397
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,3,7869629.185211798
73.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7484586.089418423
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7455892.675575671
64.0,136.0,170.0,78.0,115000.0,203100.0,10010.0,4,10149179.92111062
64.0,318.0,170.0,78.0,115000.0,203100.0,10010.0,4,11207012.224550622
64.0,227.0,20.0,130.0,203000.0,203100.0,10010.0,4,8062656.021492731
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7754859.6299805185
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7494551.655699927
73.0,227.0,20.0,130.0,142500.0,203100.0,21710.0,4,9102484.052513018
73.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,8058263.63143487
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7559339.234430236
50.0,182.0,20.0,26.0,115000.0,355100.0,10010.0,3,7671724.682853386
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7458478.180221027
50.0,136.0,20.0,130.0,115000.0,507000.0,42380.0,3,9373986.931873469
73.0,136.0,95.0,78.0,142500.0,203100.0,21710.0,4,10617255.181220666
73.0,182.0,20.0,26.0,115000.0,355100.0,10010.0,3,7714772.88457929
50.0,182.0,20.0,26.0,115000.0,507000.0,10010.0,4,10371019.768328331
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,9371344.213743338
64.0,182.0,20.0,26.0,142500.0,355100.0,10010.0,4,9223699.393617412
73.0,136.0,20.0,78.0,142500.0,203100.0,21710.0,3,9136274.104702253
73.0,182.0,20.0,26.0,142500.0,507000.0,42380.0,1,11797897.883781431
73.0,136.0,20.0,26.0,115000.0,507000.0,21710.0,4,10653996.667042082
73.0,182.0,20.0,78.0,115000.0,355100.0,10010.0,4,9485319.711511305
64.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8986806.688170578
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,3,7735578.199044687
73.0,136.0,132.0,26.0,115000.0,203100.0,10010.0,4,9766750.398588834
73.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,3,8658841.14900197
73.0,136.0,170.0,130.0,142500.0,203100.0,21710.0,4,10313494.532088326
73.0,227.0,20.0,130.0,203000.0,203100.0,10010.0,4,8351018.275421527
50.0,182.0,20.0,130.0,115000.0,203100.0,10010.0,4,8114979.653987424
73.0,182.0,20.0,26.0,142500.0,203100.0,10010.0,4,7703853.358997037
50.0,136.0,132.0,78.0,115000.0,355100.0,10010.0,3,9745536.528747084
64.0,318.0,20.0,26.0,142500.0,203100.0,10010.0,4,7866510.526485872
50.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,3,8850924.34434118
64.0,136.0,57.0,26.0,115000.0,203100.0,42380.0,4,9507033.718972463
50.0,273.0,20.0,78.0,142500.0,507000.0,42380.0,4,11807822.059443109
73.0,136.0,20.0,26.0,115000.0,355100.0,42380.0,3,9479204.74537533
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7699000.02145123
64.0,182.0,95.0,78.0,115000.0,203100.0,21710.0,4,11361568.956870262
73.0,136.0,95.0,26.0,203000.0,203100.0,42380.0,4,10765012.78274097
64.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,8297542.950514392
50.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,3,9680467.097655172
73.0,227.0,20.0,26.0,203000.0,203100.0,21710.0,4,8830490.917948816
73.0,136.0,95.0,130.0,115000.0,355100.0,21710.0,4,11754069.597589765
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7733140.41490649
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7586952.7062392095
73.0,136.0,20.0,78.0,142500.0,203100.0,42380.0,4,7804921.968737141
73.0,136.0,20.0,26.0,142500.0,355100.0,42380.0,3,9449767.45352728
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7749161.098968332
73.0,227.0,20.0,26.0,142500.0,355100.0,21710.0,3,9151240.507487226
50.0,136.0,20.0,130.0,203000.0,507000.0,42380.0,4,11435334.944229728
73.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,1,10863869.783418592
50.0,182.0,20.0,78.0,115000.0,203100.0,21710.0,4,8303429.389291772
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7456438.446042388
64.0,136.0,20.0,26.0,142500.0,203100.0,21710.0,4,7821055.753270137
64.0,182.0,132.0,26.0,142500.0,203100.0,10010.0,4,9886238.459690154
73.0,136.0,20.0,78.0,142500.0,355100.0,10010.0,4,9002538.586929696
50.0,318.0,20.0,26.0,115000.0,507000.0,10010.0,4,10836540.65636513
73.0,227.0,20.0,78.0,203000.0,355100.0,42380.0,4,11313748.79984167
50.0,318.0,20.0,130.0,115000.0,203100.0,10010.0,4,8277008.610603807
50.0,136.0,20.0,26.0,142500.0,203100.0,21710.0,4,7863712.557750965
50.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,4,8805791.531961493
64.0,273.0,20.0,78.0,142500.0,355100.0,10010.0,4,9382899.74833038
64.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,3,7786653.38630193
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7379901.101423421
64.0,136.0,20.0,78.0,142500.0,355100.0,10010.0,4,9185053.866046092
64.0,136.0,20.0,130.0,115000.0,203100.0,42380.0,4,8643630.621469932
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7742321.818976469
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7422356.227620838
73.0,227.0,95.0,26.0,115000.0,203100.0,10010.0,4,10520984.561966687
73.0,227.0,20.0,78.0,115000.0,203100.0,21710.0,4,8645153.392940966
64.0,273.0,20.0,26.0,115000.0,507000.0,21710.0,4,10974447.754738877
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7615666.001874866
50.0,182.0,95.0,78.0,115000.0,203100.0,10010.0,4,10922161.859851604
73.0,273.0,20.0,26.0,115000.0,355100.0,10010.0,4,9430875.64169444
64.0,182.0,20.0,26.0,203000.0,203100.0,10010.0,4,8124926.737955606
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7651462.770387173
50.0,136.0,132.0,26.0,142500.0,203100.0,10010.0,4,9712380.173211629
50.0,182.0,20.0,26.0,203000.0,203100.0,10010.0,3,9452983.377309749
50.0,182.0,170.0,130.0,115000.0,203100.0,10010.0,4,10909573.97872682
50.0,136.0,20.0,130.0,142500.0,203100.0,10010.0,4,7715052.044329191
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7449242.481986534
73.0,136.0,95.0,26.0,142500.0,203100.0,10010.0,4,9605872.194311615
64.0,227.0,20.0,78.0,115000.0,507000.0,42380.0,4,11893493.543700123
73.0,318.0,170.0,26.0,115000.0,507000.0,10010.0,3,10325903.784456575
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7734702.183399959
64.0,136.0,20.0,78.0,115000.0,507000.0,42380.0,4,10777646.560306575
73.0,227.0,20.0,26.0,142500.0,507000.0,10010.0,4,10472808.528241614
64.0,136.0,20.0,26.0,142500.0,203100.0,21710.0,4,7811512.608203917
64.0,136.0,20.0,78.0,203000.0,355100.0,10010.0,3,9677991.408226293
50.0,318.0,20.0,78.0,203000.0,355100.0,10010.0,3,9625563.610800784
73.0,318.0,20.0,78.0,115000.0,203100.0,42380.0,4,8939022.227979777
50.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,4,7808416.796458221
64.0,136.0,20.0,130.0,142500.0,507000.0,10010.0,3,8399671.103154784
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7701896.052820691
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7547444.057915828
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7502514.168931257
50.0,182.0,57.0,26.0,142500.0,203100.0,10010.0,4,10497180.988881266
50.0,182.0,132.0,130.0,115000.0,203100.0,10010.0,4,10460964.669797266
64.0,318.0,20.0,78.0,115000.0,355100.0,10010.0,4,9436376.789113982
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7557759.969068131
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7304855.230248506
50.0,136.0,20.0,26.0,115000.0,355100.0,21710.0,3,8258590.733619194
50.0,273.0,20.0,26.0,203000.0,203100.0,10010.0,4,8193146.806894284
50.0,182.0,20.0,26.0,115000.0,355100.0,10010.0,3,7717276.659119122
50.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,4,7679929.0988231795
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,3,7587319.670164847
50.0,227.0,20.0,130.0,115000.0,507000.0,21710.0,4,10864153.284402115
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7674493.440008007
64.0,136.0,20.0,26.0,142500.0,355100.0,42380.0,4,9095211.271880915
64.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7684535.346155432
73.0,136.0,20.0,26.0,203000.0,203100.0,21710.0,4,7678173.683808119
64.0,227.0,170.0,26.0,115000.0,203100.0,10010.0,4,9348881.234638978
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8906260.78731264
50.0,227.0,132.0,130.0,115000.0,203100.0,42380.0,3,11284328.20773458
50.0,182.0,20.0,26.0,142500.0,507000.0,10010.0,4,10406286.067378752
73.0,136.0,95.0,130.0,142500.0,203100.0,21710.0,4,10889987.825728606
50.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7480010.4576499965
73.0,273.0,95.0,26.0,203000.0,203100.0,10010.0,1,11614554.811949791
50.0,136.0,20.0,78.0,142500.0,507000.0,42380.0,4,11557367.67750973
73.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,4,9089274.310483674
73.0,136.0,95.0,26.0,203000.0,203100.0,42380.0,4,10669779.244811002
50.0,136.0,20.0,78.0,203000.0,507000.0,21710.0,4,11213986.146736857
73.0,318.0,20.0,26.0,115000.0,203100.0,10010.0,4,7933138.685578959
73.0,273.0,20.0,78.0,142500.0,203100.0,42380.0,4,8842433.27067508
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7896845.937556116
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7379287.939904942
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7641457.605979449
73.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,4,9297924.666590154
73.0,273.0,95.0,78.0,115000.0,203100.0,10010.0,1,11601414.426419074
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,8003406.587397426
73.0,136.0,20.0,78.0,115000.0,507000.0,42380.0,4,11432268.4479592
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,1,7667506.768616792
50.0,136.0,95.0,78.0,115000.0,203100.0,10010.0,4,10039319.610424312
50.0,136.0,20.0,26.0,203000.0,507000.0,42380.0,4,11232770.17920263
50.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,4,8292099.306280974
73.0,136.0,20.0,26.0,203000.0,203100.0,21710.0,4,7872209.229327526
73.0,136.0,20.0,26.0,142500.0,203100.0,42380.0,4,7424427.506420267
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7570022.284393988
50.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,4,7595327.471887829
50.0,136.0,95.0,78.0,142500.0,203100.0,10010.0,4,9991126.610294608
50.0,182.0,20.0,130.0,115000.0,507000.0,21710.0,3,8484578.67546738
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,8442055.46292231
50.0,182.0,20.0,26.0,115000.0,355100.0,10010.0,4,9232452.014582
50.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8134333.213850288
50.0,136.0,20.0,78.0,203000.0,203100.0,21710.0,4,8775958.141329478
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7429909.561786533
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7639180.141183893
64.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,1,10717648.444681522
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7421752.097075487
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7304256.006938175
64.0,136.0,57.0,26.0,115000.0,203100.0,10010.0,4,9397461.149354052
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7702786.208348033
50.0,182.0,20.0,78.0,203000.0,507000.0,10010.0,4,10862185.579075258
73.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,7731721.772497785
73.0,136.0,20.0,130.0,203000.0,507000.0,42380.0,4,11351024.63242019
50.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,7618417.318668431
50.0,273.0,20.0,130.0,115000.0,355100.0,21710.0,4,9626683.357296612
73.0,318.0,132.0,130.0,115000.0,203100.0,10010.0,4,10950729.56996195
64.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7881659.708998752
73.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,7673882.882613764
73.0,318.0,20.0,26.0,203000.0,507000.0,10010.0,4,10662648.489968527
50.0,136.0,57.0,78.0,115000.0,203100.0,10010.0,4,9545185.678904828
50.0,227.0,20.0,26.0,203000.0,203100.0,42380.0,4,8803678.405055352
73.0,182.0,20.0,78.0,203000.0,507000.0,10010.0,4,10755638.429269971
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7409707.681005716
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7518980.244532422
73.0,273.0,20.0,26.0,203000.0,203100.0,21710.0,4,7584907.126836061
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7639825.760011424
64.0,182.0,20.0,78.0,115000.0,507000.0,10010.0,4,10695259.520462183
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,9085251.422408992
73.0,273.0,20.0,78.0,115000.0,203100.0,10010.0,4,8060739.061558085
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7457879.010155725
50.0,227.0,20.0,26.0,115000.0,355100.0,10010.0,4,11439291.98374826
64.0,273.0,95.0,130.0,115000.0,203100.0,42380.0,4,11751845.895413833
73.0,182.0,170.0,130.0,142500.0,203100.0,42380.0,4,11266072.235712284
73.0,273.0,132.0,26.0,142500.0,203100.0,21710.0,4,11236147.37974872
73.0,182.0,20.0,26.0,203000.0,355100.0,10010.0,0,9273485.018986847
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,9637655.50529698
50.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,3,7906466.610254795
73.0,136.0,20.0,26.0,203000.0,203100.0,21710.0,4,7920868.040007559
64.0,182.0,170.0,26.0,115000.0,203100.0,10010.0,4,9660751.698854478
50.0,273.0,20.0,130.0,115000.0,203100.0,42380.0,4,9346941.341609064
73.0,136.0,170.0,26.0,115000.0,203100.0,42380.0,4,11700453.504767705
64.0,273.0,20.0,78.0,142500.0,203100.0,10010.0,3,8431059.307659542
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7758479.020239374
50.0,273.0,20.0,26.0,142500.0,203100.0,42380.0,4,8659451.72577593
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7336614.947148008
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,9171611.199765446
50.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,4,7595105.705605156
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7642239.826920242
50.0,182.0,20.0,78.0,142500.0,507000.0,10010.0,4,10541700.533293312
50.0,182.0,57.0,78.0,115000.0,203100.0,42380.0,4,11289047.128005885
73.0,136.0,95.0,78.0,115000.0,203100.0,21710.0,4,10914081.414384216
73.0,182.0,20.0,130.0,115000.0,507000.0,10010.0,4,10806135.983615149
73.0,136.0,95.0,78.0,115000.0,203100.0,42380.0,4,11594698.7185827
73.0,136.0,95.0,78.0,115000.0,355100.0,10010.0,4,10401827.16569662
50.0,182.0,20.0,130.0,115000.0,355100.0,10010.0,4,9044134.960401
73.0,136.0,132.0,78.0,115000.0,203100.0,10010.0,4,9707309.995859511
73.0,136.0,95.0,26.0,115000.0,203100.0,21710.0,4,11406774.73735951
73.0,227.0,20.0,26.0,115000.0,203100.0,42380.0,4,8719010.86198191
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7347250.621705595
64.0,136.0,20.0,78.0,203000.0,355100.0,10010.0,3,9696394.359994017
64.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,8123949.77627938
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7432728.349971384
50.0,136.0,95.0,78.0,142500.0,355100.0,10010.0,3,10644946.76250981
73.0,136.0,95.0,26.0,203000.0,355100.0,10010.0,4,10985495.48832935
50.0,182.0,170.0,78.0,115000.0,203100.0,10010.0,4,10973843.647364274
73.0,318.0,20.0,26.0,115000.0,355100.0,10010.0,4,9127377.270550909
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7904481.12580856
73.0,136.0,20.0,130.0,203000.0,203100.0,10010.0,4,8747765.551885916
73.0,136.0,132.0,26.0,203000.0,203100.0,10010.0,4,9807229.113188123
64.0,136.0,20.0,78.0,142500.0,507000.0,10010.0,4,10168003.758258788
73.0,136.0,95.0,26.0,203000.0,203100.0,10010.0,4,9775260.330725364
73.0,182.0,20.0,78.0,142500.0,507000.0,10010.0,4,11051534.751835017
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8847520.100979747
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7544675.293731231
73.0,136.0,95.0,78.0,203000.0,203100.0,10010.0,4,10807101.061034486
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7378688.731384975
64.0,273.0,57.0,26.0,115000.0,203100.0,42380.0,4,11042697.03638909
73.0,136.0,57.0,26.0,203000.0,203100.0,42380.0,4,10292963.509301843
73.0,318.0,95.0,78.0,115000.0,203100.0,10010.0,4,10297625.807551056
73.0,318.0,20.0,26.0,115000.0,203100.0,10010.0,4,7727775.309166186
50.0,227.0,20.0,26.0,203000.0,203100.0,42380.0,4,11392947.37295372
73.0,136.0,95.0,26.0,203000.0,355100.0,10010.0,4,11391333.162070367
73.0,136.0,95.0,26.0,142500.0,203100.0,21710.0,4,10625106.655914878
50.0,182.0,20.0,130.0,203000.0,507000.0,21710.0,4,10920332.830556402
64.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,4,7854245.503800499
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8892629.928918092
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7457879.010155725
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8759068.083396347
73.0,136.0,95.0,78.0,115000.0,355100.0,10010.0,4,11898947.666665206
50.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7983513.743604743
73.0,227.0,20.0,78.0,115000.0,203100.0,10010.0,1,8646216.284547009
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7409707.681005716
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7378688.7696867315
64.0,136.0,170.0,78.0,115000.0,203100.0,42380.0,4,11067525.660303349
73.0,273.0,132.0,26.0,115000.0,203100.0,10010.0,4,10675534.941338312
